dataset,seed,task,method,head_index,original_label,n_images,n_correct,recall,margin_mean,n_components
HK,1995,9,P,7,1,113,113,100.0,0.5566995794867621,113
HK,1995,9,P,8,8,153,149,97.38562091503267,0.3423450028676914,153
HK,1995,9,P,9,22,21,17,80.95238095238095,0.15468003791935855,21
HK,1995,9,P,10,19,2,0,0.0,-0.1918462807094341,2
HK,1995,9,P,11,17,5,3,60.0,0.05131891135442117,5
HK,1995,9,P,12,18,33,10,30.303030303030305,-0.04802383029980433,33
HK,1995,9,P,13,6,1,0,0.0,-0.2730393376314759,1
HK,1995,9,P,14,20,66,21,31.818181818181817,-0.05411869156818127,66
HK,1995,9,P,15,0,7,5,71.42857142857143,0.05186365335836461,7
HK,1995,9,P,16,3,157,156,99.36305732484077,0.5707798681958414,157
HK,1995,9,P,17,11,61,31,50.81967213114754,-0.008790576579314889,61
HK,1995,10,C0,0,9,164,0,0.0,-0.22062083708920094,164
HK,1995,10,C0,1,13,160,0,0.0,-0.3693098380745504,160
HK,1995,10,C0,2,16,8,0,0.0,-0.18098341158207365,8
HK,1995,10,C0,3,14,60,0,0.0,-0.3649236270487466,60
HK,1995,10,C0,4,15,123,0,0.0,-0.22008497618155679,123
HK,1995,10,C0,5,5,1,0,0.0,-0.42571110655021727,1
HK,1995,10,C0,6,12,41,0,0.0,-0.22065802776483034,41
HK,1995,10,C0,7,1,113,0,0.0,-0.36401695571267234,113
HK,1995,10,C0,8,8,153,0,0.0,-0.2964759829992268,153
HK,1995,10,C0,9,22,21,0,0.0,-0.5261708036445485,21
HK,1995,10,C0,10,19,2,0,0.0,-0.38858951367400896,2
HK,1995,10,C0,11,17,5,0,0.0,-0.3683348868382157,5
HK,1995,10,C0,12,18,33,0,0.0,-0.4153751871884066,33
HK,1995,10,C0,13,6,1,0,0.0,-0.3882841005266313,1
HK,1995,10,C0,14,20,66,0,0.0,-0.37793702986168354,66
HK,1995,10,C0,15,0,7,0,0.0,-0.1294371988086473,7
HK,1995,10,C0,16,3,157,8,5.095541401273885,-0.13693310544281387,157
HK,1995,10,C0,17,11,61,10,16.39344262295082,-0.06690857684029684,61
HK,1995,10,C0,18,2,182,182,100.0,0.4374996520414836,182
HK,1995,10,C0,19,21,4,4,100.0,0.5264141063175455,4
HK,1995,10,P,0,9,164,162,98.78048780487805,0.47385442875760997,164
HK,1995,10,P,1,13,160,151,94.375,0.3397498922169976,160
HK,1995,10,P,2,16,8,4,50.0,-0.010065025621954847,8
HK,1995,10,P,3,14,60,57,95.0,0.2449626591662044,60
HK,1995,10,P,4,15,123,122,99.1869918699187,0.5709707204920504,123
HK,1995,10,P,5,5,1,0,0.0,-0.09578341220678252,1
HK,1995,10,P,6,12,41,35,85.36585365853658,0.15799652634290334,41
HK,1995,10,P,7,1,113,106,93.80530973451327,0.37568023805869794,113
HK,1995,10,P,8,8,153,149,97.38562091503267,0.3264004830653941,153
HK,1995,10,P,9,22,21,16,76.19047619047619,0.1122193932694642,21
HK,1995,10,P,10,19,2,0,0.0,-0.16565783899215025,2
HK,1995,10,P,11,17,5,3,60.0,0.055099913790725465,5
HK,1995,10,P,12,18,33,11,33.333333333333336,-0.04247818856875953,33
HK,1995,10,P,13,6,1,0,0.0,-0.23165036116738835,1
HK,1995,10,P,14,20,66,13,19.696969696969695,-0.07218372821123738,66
HK,1995,10,P,15,0,7,5,71.42857142857143,0.0499068422847346,7
HK,1995,10,P,16,3,157,156,99.36305732484077,0.5589937014340923,157
HK,1995,10,P,17,11,61,29,47.540983606557376,-0.011583180646996545,61
HK,1995,10,P,18,2,182,182,100.0,0.4458215432188407,182
HK,1995,10,P,19,21,4,0,0.0,-0.11699427096298136,4
HK,1995,11,C0,0,9,164,0,0.0,-0.49993059741800006,164
HK,1995,11,C0,1,13,160,0,0.0,-0.23319004385531575,160
HK,1995,11,C0,2,16,8,0,0.0,-0.7407232873675149,8
HK,1995,11,C0,3,14,60,0,0.0,-0.31417984124913384,60
HK,1995,11,C0,4,15,123,0,0.0,-0.3635995948403583,123
HK,1995,11,C0,5,5,1,0,0.0,-0.22542683011952713,1
HK,1995,11,C0,6,12,41,0,0.0,-0.619579622409841,41
HK,1995,11,C0,7,1,113,0,0.0,-0.3310094529724537,113
HK,1995,11,C0,8,8,153,0,0.0,-0.15259927415378377,153
HK,1995,11,C0,9,22,21,0,0.0,-0.24591992112101682,21
HK,1995,11,C0,10,19,2,0,0.0,-0.22455957906938745,2
HK,1995,11,C0,11,17,5,0,0.0,-0.23048589317238247,5
HK,1995,11,C0,12,18,33,0,0.0,-0.20705408197557904,33
HK,1995,11,C0,13,6,1,0,0.0,-0.29343176297253987,1
HK,1995,11,C0,14,20,66,0,0.0,-0.21397035233320363,66
HK,1995,11,C0,15,0,7,0,0.0,-0.7493742221155955,7
HK,1995,11,C0,16,3,157,0,0.0,-0.5637523801458414,157
HK,1995,11,C0,17,11,61,0,0.0,-0.6900898499118202,61
HK,1995,11,C0,18,2,182,3,1.6483516483516483,-0.2783070847643297,182
HK,1995,11,C0,19,21,4,1,25.0,-0.043118978009571755,4
HK,1995,11,C0,20,4,165,165,100.0,0.604051165026981,165
HK,1995,11,C0,21,10,150,150,100.0,0.6453841597032896,150
HK,1995,11,C0,22,7,21,21,100.0,0.5266419480357031,21
HK,1995,11,P,0,9,164,162,98.78048780487805,0.4310762617268192,164
HK,1995,11,P,1,13,160,151,94.375,0.3126309251471245,160
HK,1995,11,P,2,16,8,3,37.5,-0.037009243909964004,8
HK,1995,11,P,3,14,60,54,90.0,0.2235841679218472,60
HK,1995,11,P,4,15,123,122,99.1869918699187,0.5515453729219022,123
HK,1995,11,P,5,5,1,0,0.0,-0.07435016283091517,1
HK,1995,11,P,6,12,41,34,82.92682926829268,0.14840943171423535,41
HK,1995,11,P,7,1,113,107,94.69026548672566,0.32141255288780807,113
HK,1995,11,P,8,8,153,149,97.38562091503267,0.30262366539864516,153
HK,1995,11,P,9,22,21,16,76.19047619047619,0.10328430708570852,21
HK,1995,11,P,10,19,2,0,0.0,-0.14685972953375614,2
HK,1995,11,P,11,17,5,3,60.0,0.050753210488346814,5
HK,1995,11,P,12,18,33,11,33.333333333333336,-0.041708917132451076,33
HK,1995,11,P,13,6,1,0,0.0,-0.2090763574953963,1
HK,1995,11,P,14,20,66,11,16.666666666666668,-0.07134659624939815,66
HK,1995,11,P,15,0,7,5,71.42857142857143,0.04233934595674064,7
HK,1995,11,P,16,3,157,129,82.1656050955414,0.15384447918816646,157
HK,1995,11,P,17,11,61,14,22.950819672131146,-0.06683320760158801,61
HK,1995,11,P,18,2,182,150,82.41758241758242,0.2959912789340404,182
HK,1995,11,P,19,21,4,0,0.0,-0.10459107004650227,4
HK,1995,11,P,20,4,165,144,87.27272727272727,0.23155783186266618,165
HK,1995,11,P,21,10,150,118,78.66666666666667,0.10946229548818892,150
HK,1995,11,P,22,7,21,21,100.0,0.45615793082719464,21
ISIC,1993,1,C0,0,4,41,39,95.1219512195122,0.6400010958571355,38
ISIC,1993,1,C0,1,0,44,44,100.0,0.8619492072635871,44
ISIC,1993,1,P,0,4,41,39,95.1219512195122,0.6380313170513577,38
ISIC,1993,1,P,1,0,44,42,95.45454545454545,0.7758345195218016,44
ISIC,1993,2,C0,0,4,41,24,58.53658536585366,0.04191063541177764,38
ISIC,1993,2,C0,1,0,44,35,79.54545454545455,0.32299765569086736,44
ISIC,1993,2,C0,2,3,40,34,85.0,0.21962550267697054,37
ISIC,1993,2,C0,3,7,24,13,54.166666666666664,0.06562244248798402,20
ISIC,1993,2,P,0,4,41,32,78.04878048780488,0.22269692286515888,38
ISIC,1993,2,P,1,0,44,40,90.9090909090909,0.395526144260552,44
ISIC,1993,2,P,2,3,40,21,52.5,0.06478606340469355,37
ISIC,1993,2,P,3,7,24,12,50.0,0.021263898578364526,20
ISIC,1993,3,C0,0,4,41,14,34.146341463414636,-0.11069720195101619,38
ISIC,1993,3,C0,1,0,44,34,77.27272727272727,0.21162081791164236,44
ISIC,1993,3,C0,2,3,40,25,62.5,0.060971343506789434,37
ISIC,1993,3,C0,3,7,24,14,58.333333333333336,0.05210777468301029,20
ISIC,1993,3,C0,4,5,37,28,75.67567567567568,0.21439861323770978,34
ISIC,1993,3,C0,5,6,26,22,84.61538461538461,0.4403062659797209,24
ISIC,1993,3,P,0,4,41,25,60.97560975609756,0.0703929887952156,38
ISIC,1993,3,P,1,0,44,39,88.63636363636364,0.30759213244885397,44
ISIC,1993,3,P,2,3,40,19,47.5,-0.0016466406200462912,37
ISIC,1993,3,P,3,7,24,13,54.166666666666664,0.003683007049903708,20
ISIC,1993,3,P,4,5,37,18,48.648648648648646,0.035485294820690266,34
ISIC,1993,3,P,5,6,26,23,88.46153846153847,0.38343299492155725,24
ISIC,1993,4,C0,0,4,41,9,21.951219512195124,-0.1738680359381847,38
ISIC,1993,4,C0,1,0,44,14,31.818181818181817,-0.13352133171734992,44
ISIC,1993,4,C0,2,3,40,17,42.5,-0.06860202129066706,37
ISIC,1993,4,C0,3,7,24,9,37.5,-0.02883891489882863,20
ISIC,1993,4,C0,4,5,37,19,51.351351351351354,-0.027399971585691966,34
ISIC,1993,4,C0,5,6,26,22,84.61538461538461,0.40229559353904604,24
ISIC,1993,4,C0,6,2,46,39,84.78260869565217,0.1822674377165893,45
ISIC,1993,4,C0,7,1,37,29,78.37837837837837,0.2859321155636102,36
ISIC,1993,4,P,0,4,41,23,56.09756097560975,0.025566216840913213,38
ISIC,1993,4,P,1,0,44,33,75.0,0.13338445455796022,44
ISIC,1993,4,P,2,3,40,13,32.5,-0.027263717874695614,37
ISIC,1993,4,P,3,7,24,12,50.0,0.014760648789501778,20
ISIC,1993,4,P,4,5,37,16,43.24324324324324,0.008391148559664125,34
ISIC,1993,4,P,5,6,26,24,92.3076923076923,0.3680886893020588,24
ISIC,1993,4,P,6,2,46,20,43.47826086956522,-0.0324438973538316,45
ISIC,1993,4,P,7,1,37,19,51.351351351351354,0.07382610563599026,36
ISIC,1994,1,C0,0,3,40,39,97.5,0.7556535861755985,37
ISIC,1994,1,C0,1,7,24,12,50.0,0.014006326217364288,20
ISIC,1994,1,P,0,3,40,39,97.5,0.7551811864744356,37
ISIC,1994,1,P,1,7,24,13,54.166666666666664,0.05769121520441922,20
ISIC,1994,2,C0,0,3,40,25,62.5,0.17538059356793517,37
ISIC,1994,2,C0,1,7,24,14,58.333333333333336,0.022852953503138516,20
ISIC,1994,2,C0,2,4,41,22,53.65853658536585,0.060625275755403656,38
ISIC,1994,2,C0,3,5,37,21,56.75675675675676,0.08867175123541902,34
ISIC,1994,2,P,0,3,40,31,77.5,0.27331711183719953,37
ISIC,1994,2,P,1,7,24,13,54.166666666666664,0.07367275527686952,20
ISIC,1994,2,P,2,4,41,21,51.21951219512195,0.04826038049886697,38
ISIC,1994,2,P,3,5,37,19,51.351351351351354,0.05972301777171099,34
ISIC,1994,3,C0,0,3,40,7,17.5,-0.0982133830670214,37
ISIC,1994,3,C0,1,7,24,11,45.833333333333336,-0.018767650211634856,20
ISIC,1994,3,C0,2,4,41,17,41.46341463414634,-0.0031575604300677746,38
ISIC,1994,3,C0,3,5,37,22,59.45945945945946,0.022574191686636904,34
ISIC,1994,3,C0,4,1,37,27,72.97297297297297,0.19469294020310413,36
ISIC,1994,3,C0,5,0,44,38,86.36363636363636,0.2900816513158491,44
ISIC,1994,3,P,0,3,40,20,50.0,-0.007007782137195845,37
ISIC,1994,3,P,1,7,24,12,50.0,0.021479281993408345,20
ISIC,1994,3,P,2,4,41,25,60.97560975609756,0.06276020999019674,38
ISIC,1994,3,P,3,5,37,18,48.648648648648646,0.029218447140954083,34
ISIC,1994,3,P,4,1,37,18,48.648648648648646,0.08691097510823066,36
ISIC,1994,3,P,5,0,44,33,75.0,0.19060523196632334,44
ISIC,1994,4,C0,0,3,40,3,7.5,-0.23005084658915828,37
ISIC,1994,4,C0,1,7,24,5,20.833333333333332,-0.24174084055882075,20
ISIC,1994,4,C0,2,4,41,0,0.0,-0.44119303079489736,38
ISIC,1994,4,C0,3,5,37,0,0.0,-0.4494119275364129,34
ISIC,1994,4,C0,4,1,37,12,32.432432432432435,-0.07129427157415566,36
ISIC,1994,4,C0,5,0,44,33,75.0,0.10315987343712996,44
ISIC,1994,4,C0,6,6,26,21,80.76923076923077,0.3538777754820372,24
ISIC,1994,4,C0,7,2,46,45,97.82608695652173,0.46351567448131015,45
ISIC,1994,4,P,0,3,40,13,32.5,-0.02726371787469562,37
ISIC,1994,4,P,1,7,24,12,50.0,0.014760648789501988,20
ISIC,1994,4,P,2,4,41,23,56.09756097560975,0.02556621684091322,38
ISIC,1994,4,P,3,5,37,16,43.24324324324324,0.008391148559664184,34
ISIC,1994,4,P,4,1,37,19,51.351351351351354,0.07382610563599032,36
ISIC,1994,4,P,5,0,44,33,75.0,0.1333844545579603,44
ISIC,1994,4,P,6,6,26,24,92.3076923076923,0.3680886893020585,24
ISIC,1994,4,P,7,2,46,20,43.47826086956522,-0.0324438973538313,45
ISIC,1995,1,C0,0,1,37,32,86.48648648648648,0.4286959922209206,36
ISIC,1995,1,C0,1,3,40,34,85.0,0.49930183804488204,37
ISIC,1995,1,P,0,1,37,29,78.37837837837837,0.3587916476548051,36
ISIC,1995,1,P,1,3,40,35,87.5,0.40929728658876846,37
ISIC,1995,2,C0,0,1,37,14,37.83783783783784,-0.08666130542231253,36
ISIC,1995,2,C0,1,3,40,22,55.0,0.04003817277786268,37
ISIC,1995,2,C0,2,0,44,41,93.18181818181819,0.4154359915730088,44
ISIC,1995,2,C0,3,6,26,25,96.15384615384616,0.45660231657002115,24
ISIC,1995,2,P,0,1,37,25,67.56756756756756,0.1744795868057585,36
ISIC,1995,2,P,1,3,40,32,80.0,0.1901176488319416,37
ISIC,1995,2,P,2,0,44,35,79.54545454545455,0.21798517580456167,44
ISIC,1995,2,P,3,6,26,25,96.15384615384616,0.41602498865541904,24
ISIC,1995,3,C0,0,1,37,9,24.324324324324323,-0.13691623736369726,36
ISIC,1995,3,C0,1,3,40,7,17.5,-0.1795821634931317,37
ISIC,1995,3,C0,2,0,44,37,84.0909090909091,0.2614487536933888,44
ISIC,1995,3,C0,3,6,26,25,96.15384615384616,0.4471027392766157,24
ISIC,1995,3,C0,4,4,41,25,60.97560975609756,0.1539337770219509,38
ISIC,1995,3,C0,5,5,37,22,59.45945945945946,0.1253716740561338,34
ISIC,1995,3,P,0,1,37,19,51.351351351351354,0.08859855080537826,36
ISIC,1995,3,P,1,3,40,15,37.5,-0.006873670403308357,37
ISIC,1995,3,P,2,0,44,35,79.54545454545455,0.18369779576733405,44
ISIC,1995,3,P,3,6,26,24,92.3076923076923,0.38853461957970836,24
ISIC,1995,3,P,4,4,41,24,58.53658536585366,0.06798673571211311,38
ISIC,1995,3,P,5,5,37,18,48.648648648648646,0.03865743712254018,34
ISIC,1995,4,C0,0,1,37,7,18.91891891891892,-0.13591374338072426,36
ISIC,1995,4,C0,1,3,40,2,5.0,-0.16277005609537745,37
ISIC,1995,4,C0,2,0,44,26,59.09090909090909,0.01700714705488279,44
ISIC,1995,4,C0,3,6,26,19,73.07692307692308,0.23781313708119264,24
ISIC,1995,4,C0,4,4,41,12,29.26829268292683,-0.10284208816301026,38
ISIC,1995,4,C0,5,5,37,10,27.027027027027028,-0.09543194528107915,34
ISIC,1995,4,C0,6,2,46,44,95.65217391304348,0.2597157238186782,45
ISIC,1995,4,C0,7,7,24,14,58.333333333333336,0.054367844939767096,20
ISIC,1995,4,P,0,1,37,19,51.351351351351354,0.07382610563868425,36
ISIC,1995,4,P,1,3,40,13,32.5,-0.027263717873427556,37
ISIC,1995,4,P,2,0,44,33,75.0,0.1333844545560265,44
ISIC,1995,4,P,3,6,26,24,92.3076923076923,0.3680886893019766,24
ISIC,1995,4,P,4,4,41,23,56.09756097560975,0.025566216840732448,38
ISIC,1995,4,P,5,5,37,16,43.24324324324324,0.008391148559345165,34
ISIC,1995,4,P,6,2,46,20,43.47826086956522,-0.03244389735387732,45
ISIC,1995,4,P,7,7,24,12,50.0,0.01476064878893867,20
